OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,ItemsInCart,ReferralSource,CustomerRating,TotalPrice
ORD001454,2023-03-02 13:00:00,C55084,Monitor,1.0,1294.9701551246224,752 Main St,Cash,Delivered,5.0,Google,,1294.9701551246224
ORD001455,2023-03-02 14:00:00,C39629,Phone,4.0,1445.9622465986515,779 Main St,Debit Card,Cancelled,8.0,Instagram,2.514005043492552,5783.848986394606
ORD001456,2023-03-02 15:00:00,C61184,Phone,5.0,961.1033204466944,922 Main St,Cash,Shipped,,Google,,4805.516602233472
ORD001457,2023-03-02 16:00:00,C71916,Desk,5.0,316.94691887338763,720 Main St,Cash,Cancelled,,Email,1.9256683731699331,1584.7345943669382
ORD001458,2023-03-02 17:00:00,C83972,Monitor,1.0,203.19300090094953,818 Main St,Gift Card,Delivered,5.0,Email,4.078176869854378,203.19300090094953
ORD001459,2023-03-02 18:00:00,C72187,Laptop,4.0,1228.6339087282988,399 Main St,Online,Shipped,5.0,Google,1.5416050708869085,4914.535634913195
ORD001460,2023-03-02 19:00:00,C22984,Laptop,5.0,889.1968907219989,721 Main St,Gift Card,Cancelled,8.0,Instagram,2.761871723914283,4445.9844536099945
ORD001461,2023-03-02 20:00:00,C43039,Chair,2.0,946.5132804698937,295 Main St,Debit Card,Shipped,1.0,Facebook,,1893.0265609397875
ORD001462,2023-03-02 21:00:00,C95431,Chair,2.0,1183.1200286943283,516 Main St,Credit Card,Shipped,7.0,Google,1.5412376107505508,2366.2400573886566
ORD001463,2023-03-02 22:00:00,C93691,Laptop,4.0,1069.7519802120548,763 Main St,Debit Card,Shipped,7.0,Referral,3.3913688399799096,4279.007920848219
ORD001464,2023-03-02 23:00:00,C68606,Phone,1.0,1259.96446664134,519 Main St,Gift Card,Shipped,9.0,Facebook,4.195810049667623,1259.96446664134
ORD001465,2023-03-03 00:00:00,C20616,Tablet,5.0,131.5101629168238,854 Main St,Gift Card,Shipped,2.0,Referral,3.3821955851568264,657.5508145841189
ORD001466,2023-03-03 01:00:00,C60072,Phone,1.0,1133.904923282432,739 Main St,Gift Card,Pending,3.0,Google,,1133.904923282432
ORD001467,2023-03-03 02:00:00,C34574,Chair,2.0,1283.7364981170383,716 Main St,Gift Card,Shipped,4.0,Instagram,4.353198212811362,2567.4729962340766
ORD001468,2023-03-03 03:00:00,C13430,Desk,5.0,464.8958115645558,621 Main St,Cash,Returned,1.0,Referral,,2324.479057822779
ORD001469,2023-03-03 04:00:00,C22676,Laptop,1.0,978.6485472902166,455 Main St,Credit Card,Delivered,7.0,Google,1.725251809420699,978.6485472902166
ORD001470,2023-03-03 05:00:00,C20816,Chair,3.0,505.53499256360953,247 Main St,Cash,Shipped,3.0,Facebook,,1516.6049776908285
ORD001471,2023-03-03 06:00:00,C42733,Chair,4.0,1439.0580463995584,464 Main St,Gift Card,Shipped,3.0,Instagram,1.3226302173581468,5756.232185598234
ORD001472,2023-03-03 07:00:00,C95680,Tablet,4.0,98.46418003148045,463 Main St,Online,Delivered,,Referral,,393.8567201259218
ORD001473,2023-03-03 08:00:00,C12050,Laptop,3.0,890.6996235577848,751 Main St,Cash,Delivered,,Google,,2672.098870673354
ORD001474,2023-03-03 09:00:00,C43933,Tablet,2.0,291.43014322179687,801 Main St,Gift Card,Shipped,9.0,Instagram,4.883679154107519,582.8602864435937
ORD001475,2023-03-03 10:00:00,C34951,Laptop,5.0,1082.7192975068801,501 Main St,Gift Card,Shipped,2.0,Instagram,3.2087826054757507,5413.596487534401
ORD001476,2023-03-03 11:00:00,C42413,Tablet,4.0,305.04091095706,705 Main St,Credit Card,Cancelled,1.0,Email,2.0730853758216448,1220.16364382824
ORD001477,2023-03-03 12:00:00,C44801,Phone,3.0,391.30572975261845,591 Main St,Debit Card,Shipped,9.0,Instagram,,1173.9171892578554
ORD001478,2023-03-03 13:00:00,C65619,Desk,3.0,766.8376760163492,328 Main St,Cash,Pending,6.0,Google,4.680733612053345,2300.5130280490475
ORD001479,2023-03-03 14:00:00,C42913,Desk,2.0,1376.5106774954731,674 Main St,Cash,Delivered,9.0,Facebook,2.4494663274857627,2753.0213549909463
ORD001480,2023-03-03 15:00:00,C50600,Laptop,2.0,356.98583961455773,951 Main St,Cash,Shipped,6.0,Email,2.226789081547993,713.9716792291155
ORD001481,2023-03-03 16:00:00,C67775,Monitor,1.0,259.1480306212501,636 Main St,Gift Card,Shipped,,Google,,259.1480306212501
ORD001482,2023-03-03 17:00:00,C45400,Printer,4.0,1150.5164061883445,367 Main St,Credit Card,Shipped,1.0,Google,,4602.065624753378
ORD001483,2023-03-03 18:00:00,C14494,Chair,1.0,775.8983218842,504 Main St,Gift Card,Pending,8.0,Google,1.6745444465665087,775.8983218842
ORD001484,2023-03-03 19:00:00,C90688,Chair,3.0,1372.0884129535684,892 Main St,Gift Card,Shipped,,Referral,2.686042126076687,4116.265238860706
ORD001485,2023-03-03 20:00:00,C99431,Laptop,5.0,262.59110788177134,110 Main St,Online,Shipped,,Referral,4.712924272422832,1312.9555394088566
ORD001486,2023-03-03 21:00:00,C84691,Tablet,5.0,986.595444883407,419 Main St,Credit Card,Delivered,8.0,Facebook,4.604814298257418,4932.977224417035
ORD001487,2023-03-03 22:00:00,C53001,Monitor,2.0,387.6747619201318,812 Main St,Cash,Shipped,1.0,Google,1.2804391708972434,775.3495238402636
ORD001488,2023-03-03 23:00:00,C77364,Phone,5.0,277.30262154487696,225 Main St,Debit Card,Shipped,8.0,Referral,,1386.5131077243848
ORD001489,2023-03-04 00:00:00,C55028,Tablet,5.0,1040.9726519780422,405 Main St,Cash,Pending,1.0,Referral,1.6181575921165976,5204.863259890211
ORD001490,2023-03-04 01:00:00,C47573,Tablet,5.0,910.8426988676632,801 Main St,Gift Card,Shipped,,Referral,,4554.213494338316
ORD001491,2023-03-04 02:00:00,C10806,Laptop,3.0,1144.4998146253802,610 Main St,Credit Card,Returned,,Facebook,3.9999332681212736,3433.4994438761405
ORD001492,2023-03-04 03:00:00,C66638,Laptop,5.0,498.72073584696443,188 Main St,Credit Card,Pending,9.0,Facebook,,2493.6036792348223
ORD001493,2023-03-04 04:00:00,C39757,Chair,5.0,699.5589017541754,454 Main St,Credit Card,Shipped,3.0,Google,4.031984309541286,3497.7945087708767
ORD001494,2023-03-04 05:00:00,C44636,Laptop,5.0,637.9339306791068,727 Main St,Online,Shipped,4.0,Email,3.6748622922766723,3189.6696533955337
ORD001495,2023-03-04 06:00:00,C90097,Laptop,1.0,1476.9297227514455,451 Main St,Cash,Shipped,5.0,Google,,1476.9297227514455
ORD001496,2023-03-04 07:00:00,C58280,Laptop,3.0,473.76098727211246,788 Main St,Online,Delivered,6.0,Referral,,1421.2829618163373
ORD001497,2023-03-04 08:00:00,C34262,Chair,2.0,477.484995602812,113 Main St,Debit Card,Shipped,,Referral,2.698447443146811,954.969991205624
ORD001498,2023-03-04 09:00:00,C90435,Phone,1.0,564.0949028014807,356 Main St,Gift Card,Returned,4.0,Instagram,2.3702720984459167,564.0949028014807
ORD001499,2023-03-04 10:00:00,C72211,Phone,4.0,868.6614178709661,308 Main St,Online,Delivered,6.0,Google,,3474.6456714838646
ORD001500,2023-03-04 11:00:00,C64842,Printer,3.0,415.8679791824306,380 Main St,Online,Shipped,1.0,Referral,,1247.6039375472917
ORD001501,2023-03-04 12:00:00,C66979,Printer,3.0,1377.1704135499472,542 Main St,Gift Card,Delivered,,Referral,1.7657811668370869,4131.511240649841
ORD001502,2023-03-04 13:00:00,C91470,Laptop,4.0,435.2440690560821,939 Main St,Credit Card,Shipped,,Email,4.387198403259045,1740.9762762243283
ORD001503,2023-03-04 14:00:00,C48197,Printer,4.0,1348.9328107622823,936 Main St,Gift Card,Pending,,Instagram,1.2314099639963656,5395.731243049129
ORD001504,2023-03-04 15:00:00,C51844,Chair,4.0,200.03884228754774,488 Main St,Cash,Delivered,7.0,Google,1.0255750083040782,800.155369150191
ORD001505,2023-03-04 16:00:00,C74754,Phone,2.0,1002.0159184794959,716 Main St,Gift Card,Shipped,4.0,Facebook,1.6337085976247177,2004.0318369589918
ORD001506,2023-03-04 17:00:00,C44157,Tablet,5.0,1365.1290017354534,582 Main St,Credit Card,Shipped,9.0,Google,4.9146687478929305,6825.645008677267
ORD001507,2023-03-04 18:00:00,C87129,Phone,3.0,294.6866856774328,246 Main St,Gift Card,Pending,9.0,Google,3.0942615104711058,884.0600570322985
ORD001508,2023-03-04 19:00:00,C50042,Phone,5.0,1454.0740921439199,378 Main St,Online,Delivered,4.0,Email,1.1862696460564375,7270.3704607196
ORD001509,2023-03-04 20:00:00,C71665,Chair,5.0,706.680872602492,620 Main St,Debit Card,Returned,8.0,Google,4.988702736198851,3533.4043630124597
ORD001510,2023-03-04 21:00:00,C92856,Printer,4.0,1421.2869072394856,729 Main St,Online,Shipped,6.0,Email,3.97964501930809,5685.147628957942
ORD001511,2023-03-04 22:00:00,C37376,Tablet,2.0,1031.389063263568,705 Main St,Debit Card,Shipped,1.0,Email,4.352020303804865,2062.778126527136
ORD001512,2023-03-04 23:00:00,C65554,Chair,1.0,487.30096131664976,533 Main St,Gift Card,Shipped,7.0,Referral,,487.30096131664976
ORD001513,2023-03-05 00:00:00,C24199,Laptop,2.0,323.0386611298043,243 Main St,Cash,Delivered,1.0,Facebook,,646.0773222596086
ORD001514,2023-03-05 01:00:00,C91412,Desk,5.0,490.4158170263941,388 Main St,Gift Card,Shipped,3.0,Email,3.0603397708705375,2452.0790851319707
ORD001515,2023-03-05 02:00:00,C60948,Phone,2.0,184.87524343087873,485 Main St,Credit Card,Shipped,8.0,Instagram,4.08870273712897,369.75048686175745
ORD001516,2023-03-05 03:00:00,C83781,Desk,4.0,258.60855119782815,113 Main St,Gift Card,Delivered,9.0,Instagram,,1034.4342047913126
ORD001517,2023-03-05 04:00:00,C82750,Chair,1.0,201.75763850239767,356 Main St,Debit Card,Delivered,3.0,Facebook,,201.75763850239767
ORD001518,2023-03-05 05:00:00,C76262,Chair,4.0,663.2681384252587,445 Main St,Online,Shipped,1.0,Email,4.028384334753279,2653.072553701035
ORD001519,2023-03-05 06:00:00,C56600,Chair,1.0,1203.5886455735003,797 Main St,Cash,Shipped,1.0,Facebook,1.908083302214048,1203.5886455735003
ORD001520,2023-03-05 07:00:00,C86898,Desk,5.0,255.00615361369327,444 Main St,Gift Card,Cancelled,7.0,Referral,3.6460771272439576,1275.0307680684664
ORD001521,2023-03-05 08:00:00,C72483,Chair,1.0,238.96462809988702,499 Main St,Gift Card,Shipped,5.0,Instagram,2.568442676541429,238.96462809988702
ORD001522,2023-03-05 09:00:00,C28297,Laptop,1.0,982.9719768001296,306 Main St,Online,Shipped,1.0,Google,1.2790139412813568,982.9719768001296
ORD001523,2023-03-05 10:00:00,C40448,Chair,1.0,335.9153238536961,957 Main St,Cash,Shipped,6.0,Instagram,1.8085704249735413,335.9153238536961
ORD001524,2023-03-05 11:00:00,C36172,Monitor,2.0,191.5345552580378,271 Main St,Gift Card,Cancelled,6.0,Email,4.17601495681957,383.0691105160756
ORD001525,2023-03-05 12:00:00,C52874,Printer,2.0,291.9304383980876,563 Main St,Gift Card,Pending,4.0,Facebook,4.5837227923218276,583.8608767961751
ORD001526,2023-03-05 13:00:00,C17657,Desk,5.0,1389.4105240213253,369 Main St,Debit Card,Shipped,7.0,Instagram,2.1312872461135077,6947.052620106626
ORD001527,2023-03-05 14:00:00,C94386,Monitor,1.0,1241.1333165254766,320 Main St,Debit Card,Shipped,7.0,Google,,1241.1333165254766
ORD001528,2023-03-05 15:00:00,C35425,Chair,3.0,563.3936154148864,251 Main St,Credit Card,Pending,9.0,Google,1.1068980169806992,1690.1808462446593
ORD001529,2023-03-05 16:00:00,C36685,Laptop,5.0,1000.9401126247195,722 Main St,Online,Returned,1.0,Facebook,,5004.700563123598
ORD001530,2023-03-05 17:00:00,C34578,Phone,1.0,829.0497268186552,282 Main St,Cash,Delivered,5.0,Facebook,3.7354197001408314,829.0497268186552
ORD001531,2023-03-05 18:00:00,C38831,Tablet,1.0,1031.8301820497177,498 Main St,Gift Card,Returned,3.0,Instagram,4.828120420172642,1031.8301820497177
ORD001532,2023-03-05 19:00:00,C17906,Printer,2.0,1039.873171071001,950 Main St,Gift Card,Delivered,7.0,Email,,2079.746342142002
ORD001533,2023-03-05 20:00:00,C71413,Tablet,5.0,961.6643218369898,171 Main St,Credit Card,Cancelled,4.0,Referral,,4808.321609184949
ORD001534,2023-03-05 21:00:00,C64028,Chair,1.0,435.8469843790975,517 Main St,Gift Card,Shipped,4.0,Google,,435.8469843790975
ORD001535,2023-03-05 22:00:00,C17287,Printer,1.0,106.55931010608629,997 Main St,Online,Shipped,1.0,Facebook,2.996227179440551,106.55931010608629
ORD001536,2023-03-05 23:00:00,C43660,Printer,5.0,710.5718338856577,382 Main St,Credit Card,Shipped,1.0,Referral,1.107255191270684,3552.8591694282886
ORD001537,2023-03-06 00:00:00,C85758,Laptop,3.0,1341.9121328015206,173 Main St,Online,Pending,2.0,Referral,1.5996665125737985,4025.7363984045614
ORD001538,2023-03-06 01:00:00,C70504,Printer,5.0,875.7710248519351,454 Main St,Credit Card,Returned,2.0,Referral,1.9337305160603342,4378.855124259675
ORD001539,2023-03-06 02:00:00,C69720,Desk,5.0,1256.9670104677664,826 Main St,Gift Card,Delivered,,Email,,6284.835052338832
ORD001540,2023-03-06 03:00:00,C44701,Monitor,3.0,10239.201644326458,596 Main St,Credit Card,Shipped,8.0,Facebook,3.0395098958163844,30717.604932979375
ORD001541,2023-03-06 04:00:00,C93300,Monitor,5.0,287.2434960005006,427 Main St,Debit Card,Shipped,6.0,Google,2.209678224451191,1436.2174800025032
ORD001542,2023-03-06 05:00:00,C27674,Monitor,1.0,1053.0775767558744,634 Main St,Cash,Shipped,6.0,Facebook,,1053.0775767558744
ORD001543,2023-03-06 06:00:00,C93560,Desk,5.0,1027.7256818650358,679 Main St,Gift Card,Shipped,9.0,Instagram,,5138.628409325179
ORD001544,2023-03-06 07:00:00,C33874,Tablet,,1470.9353986695037,546 Main St,Cash,Delivered,,Google,4.02283250727445,1470.9353986695037
ORD001545,2023-03-06 08:00:00,C53642,Laptop,4.0,1479.1210642315605,472 Main St,Gift Card,Returned,4.0,Facebook,,5916.484256926242
ORD001546,2023-03-06 09:00:00,C75160,Printer,5.0,1045.6839869999876,461 Main St,Cash,Shipped,6.0,Google,1.8660107027221176,5228.419934999938
ORD001547,2023-03-06 10:00:00,C27602,Desk,2.0,403.2414483741817,192 Main St,Debit Card,Shipped,,Instagram,3.425566223105227,806.4828967483634
ORD001548,2023-03-06 11:00:00,C98801,Monitor,1.0,1207.9059652893686,420 Main St,Cash,Delivered,1.0,Google,3.0132104171889518,1207.9059652893686
ORD001549,2023-03-06 12:00:00,C35931,Chair,1.0,205.19224460600526,423 Main St,Credit Card,Shipped,,Referral,,205.19224460600526
ORD001550,2023-03-06 13:00:00,C39192,Phone,2.0,1182.0139910488615,483 Main St,Cash,Pending,8.0,Email,2.1126156673445378,2364.027982097723
ORD001551,2023-03-06 14:00:00,C56542,Printer,2.0,1369.7843800098099,674 Main St,Gift Card,Shipped,9.0,Instagram,4.99793081609541,2739.5687600196197
ORD001552,2023-03-06 15:00:00,C52520,Desk,5.0,605.1084224142311,835 Main St,Online,Shipped,8.0,Google,1.398142644443264,3025.5421120711553
ORD001553,2023-03-06 16:00:00,C74772,Desk,2.0,964.4211777254667,836 Main St,Cash,Shipped,7.0,Instagram,3.025645228088643,1928.8423554509334
ORD001554,2023-03-06 17:00:00,C68762,Laptop,4.0,673.7069615403981,980 Main St,Cash,Shipped,3.0,Referral,4.397335018458309,2694.8278461615923
ORD001555,2023-03-06 18:00:00,C60106,Laptop,3.0,684.7593297327862,445 Main St,Cash,Delivered,2.0,Email,2.2026074920206558,2054.2779891983587
ORD001556,2023-03-06 19:00:00,C91121,Desk,2.0,500.03778920677405,948 Main St,Gift Card,Shipped,3.0,Instagram,2.042834555975002,1000.0755784135481
ORD001557,2023-03-06 20:00:00,C35559,Monitor,2.0,1155.0879496529708,202 Main St,Cash,Shipped,4.0,Referral,,2310.1758993059416
ORD001558,2023-03-06 21:00:00,C43742,Phone,4.0,1407.4560180414326,314 Main St,Gift Card,Shipped,4.0,Referral,2.2193197879262923,5629.82407216573
ORD001559,2023-03-06 22:00:00,C79669,Printer,1.0,1414.0887458899685,291 Main St,Gift Card,Shipped,6.0,Referral,3.605973245011168,1414.0887458899685
ORD001560,2023-03-06 23:00:00,C90199,Laptop,1.0,303.43286306865406,771 Main St,Online,Shipped,7.0,Google,3.9612519373239303,303.43286306865406
ORD001561,2023-03-07 00:00:00,C31754,Printer,5.0,1318.3782920020208,983 Main St,Credit Card,Delivered,4.0,Facebook,4.154470997228421,6591.891460010103
ORD001562,2023-03-07 01:00:00,C13972,Monitor,4.0,10266.275292315348,818 Main St,Gift Card,Delivered,6.0,Instagram,4.979038549227986,41065.10116926139
ORD001563,2023-03-07 02:00:00,C80831,Printer,3.0,416.6142310009194,880 Main St,Debit Card,Returned,9.0,Facebook,4.212768278839601,1249.842693002758
ORD001564,2023-03-07 03:00:00,C51873,Chair,3.0,147.5626887361961,293 Main St,Cash,Shipped,,Referral,3.6280486275501374,442.6880662085883
ORD001565,2023-03-07 04:00:00,C19903,Laptop,4.0,438.59603698234804,479 Main St,Debit Card,Shipped,3.0,Facebook,4.581854231035894,1754.3841479293922
ORD001566,2023-03-07 05:00:00,C13020,Monitor,3.0,1372.701943333212,502 Main St,Cash,Shipped,1.0,Referral,4.62297854255579,4118.105829999637
ORD001567,2023-03-07 06:00:00,C51755,Monitor,1.0,968.1090785988698,763 Main St,Online,Shipped,5.0,Referral,4.89266583063846,968.1090785988698
ORD001568,2023-03-07 07:00:00,C95956,Phone,3.0,1095.529258301914,848 Main St,Gift Card,Delivered,3.0,Email,4.105861057905944,3286.587774905742
ORD001569,2023-03-07 08:00:00,C96988,Phone,3.0,422.870909108189,699 Main St,Credit Card,Pending,8.0,Email,1.7797093223925238,1268.612727324567
ORD001570,2023-03-07 09:00:00,C55648,Chair,4.0,1093.1128255834894,110 Main St,Gift Card,Delivered,1.0,Facebook,,4372.451302333958
ORD001571,2023-03-07 10:00:00,C19516,Monitor,4.0,90.77618410298945,286 Main St,Cash,Shipped,2.0,Instagram,1.300513766575274,363.1047364119578
ORD001572,2023-03-07 11:00:00,C12396,Tablet,3.0,594.21595137087,825 Main St,Credit Card,Shipped,,Facebook,2.271851711661574,1782.64785411261
ORD001573,2023-03-07 12:00:00,C94082,Monitor,2.0,958.7923553863802,114 Main St,Gift Card,Returned,3.0,Instagram,1.4632300412623338,1917.5847107727604
ORD001574,2023-03-07 13:00:00,C29129,Phone,4.0,261.84002003491435,877 Main St,Credit Card,Shipped,8.0,Facebook,4.79977042755016,1047.3600801396574
ORD001575,2023-03-07 14:00:00,C11591,Tablet,5.0,1243.3551829480552,396 Main St,Cash,Shipped,,Google,2.355016448897448,6216.775914740276
ORD001576,2023-03-07 15:00:00,C21303,Laptop,5.0,390.79538327728204,510 Main St,Online,Returned,8.0,Google,3.852862585772999,1953.9769163864103
ORD001577,2023-03-07 16:00:00,C40561,Laptop,1.0,995.807613586747,684 Main St,Online,Cancelled,6.0,Instagram,3.285273743144509,995.807613586747
ORD001578,2023-03-07 17:00:00,C81719,Printer,3.0,637.535856734228,151 Main St,Gift Card,Cancelled,2.0,Email,1.4300456522285474,1912.607570202684
ORD001579,2023-03-07 18:00:00,C96231,Desk,2.0,914.2632134425884,739 Main St,Debit Card,Shipped,4.0,Instagram,3.24537779152351,1828.5264268851768
ORD001580,2023-03-07 19:00:00,C17314,Phone,1.0,205.80330131191678,127 Main St,Cash,Shipped,9.0,Facebook,,205.80330131191678
ORD001581,2023-03-07 20:00:00,C29623,Desk,3.0,74.52355988633062,676 Main St,Gift Card,Shipped,,Referral,,223.57067965899185
ORD001582,2023-03-07 21:00:00,C77675,Tablet,4.0,1368.8684197014368,116 Main St,Gift Card,Delivered,5.0,Google,,5475.473678805747
ORD001583,2023-03-07 22:00:00,C75082,Phone,,440.963512712415,450 Main St,Online,Shipped,5.0,Referral,,440.963512712415
ORD001584,2023-03-07 23:00:00,C93624,Chair,2.0,1238.5316540316658,527 Main St,Credit Card,Pending,,Google,3.76936377565045,2477.0633080633315
ORD001585,2023-03-08 00:00:00,C43130,Monitor,5.0,1499.0579356846904,749 Main St,Cash,Pending,6.0,Facebook,,7495.289678423452
ORD001586,2023-03-08 01:00:00,C61756,Chair,4.0,356.57532409842116,930 Main St,Credit Card,Delivered,7.0,Google,1.8142138247098836,1426.3012963936847
ORD001587,2023-03-08 02:00:00,C36292,Tablet,3.0,434.4975747158656,328 Main St,Cash,Shipped,6.0,Instagram,1.8746815856186725,1303.4927241475968
ORD001588,2023-03-08 03:00:00,C96206,Phone,4.0,1011.1466920702652,865 Main St,Debit Card,Shipped,5.0,Referral,3.6773056510942954,4044.586768281061
ORD001589,2023-03-08 04:00:00,C79274,Tablet,4.0,1449.9005201709008,309 Main St,Online,Cancelled,,Referral,,5799.602080683603
ORD001590,2023-03-08 05:00:00,C12469,Monitor,5.0,1377.9308048765786,530 Main St,Debit Card,Delivered,3.0,Facebook,,6889.654024382893
ORD001591,2023-03-08 06:00:00,C63947,Laptop,2.0,779.1695040950981,393 Main St,Gift Card,Cancelled,,Referral,4.861393786705229,1558.3390081901962
ORD001592,2023-03-08 07:00:00,C32534,Laptop,4.0,1202.9099096637508,842 Main St,Online,Shipped,5.0,Facebook,4.1729719280049355,4811.639638655003
ORD001593,2023-03-08 08:00:00,C73620,Tablet,5.0,246.83148699485653,852 Main St,Gift Card,Delivered,7.0,Email,2.3316112185780242,1234.1574349742828
ORD001594,2023-03-08 09:00:00,C58874,Desk,2.0,1467.2853670958177,681 Main St,Debit Card,Cancelled,2.0,Instagram,2.889599875357457,2934.5707341916354
ORD001595,2023-03-08 10:00:00,C59708,Phone,3.0,1448.3121893521804,203 Main St,Cash,Shipped,9.0,Google,1.8026956084040116,4344.936568056542
ORD001596,2023-03-08 11:00:00,C84553,Phone,3.0,287.40698892479793,303 Main St,Gift Card,Delivered,8.0,Google,1.0628800412137993,862.2209667743938
ORD001597,2023-03-08 12:00:00,C78344,Laptop,1.0,484.1635309645046,152 Main St,Credit Card,Cancelled,,Google,2.158861592499433,484.1635309645046
ORD001598,2023-03-08 13:00:00,C59138,Printer,5.0,195.22474638481205,474 Main St,Cash,Shipped,2.0,Email,2.4776344448197527,976.1237319240603
ORD001599,2023-03-08 14:00:00,C64302,Chair,2.0,443.9905184023606,941 Main St,Cash,Shipped,6.0,Instagram,3.2574686916739015,887.9810368047212
ORD001600,2023-03-08 15:00:00,C57638,Printer,4.0,1233.1358946520497,153 Main St,Debit Card,Delivered,8.0,Referral,4.776266597054919,4932.543578608199
ORD001601,2023-03-08 16:00:00,C88249,Monitor,3.0,598.5576303896262,375 Main St,Debit Card,Shipped,7.0,Referral,4.7914082922873344,1795.6728911688786
ORD001602,2023-03-08 17:00:00,C12719,Chair,2.0,178.17560236279965,434 Main St,Online,Cancelled,,Instagram,1.280393195437155,356.3512047255993
ORD001603,2023-03-08 18:00:00,C32890,Chair,5.0,546.2270109294116,130 Main St,Online,Cancelled,4.0,Instagram,3.4585827181246813,2731.1350546470576
ORD001604,2023-03-08 19:00:00,C87236,Tablet,1.0,1473.005834649856,234 Main St,Credit Card,Pending,,Google,1.1694106035514245,1473.005834649856
ORD001605,2023-03-08 20:00:00,C46509,Laptop,3.0,963.0412131258443,157 Main St,Cash,Delivered,7.0,Referral,3.592324299262814,2889.1236393775325
ORD001606,2023-03-08 21:00:00,C52534,Printer,2.0,653.4333722889287,204 Main St,Credit Card,Shipped,2.0,Instagram,1.4708122491005864,1306.8667445778574
ORD001607,2023-03-08 22:00:00,C28787,Printer,2.0,291.48084457104153,365 Main St,Credit Card,Shipped,5.0,Referral,4.7856113000884015,582.9616891420831
ORD001608,2023-03-08 23:00:00,C58845,Laptop,2.0,1479.9563560613574,621 Main St,Debit Card,Pending,7.0,Instagram,4.457354730155878,2959.9127121227148
ORD001609,2023-03-09 00:00:00,C67932,Printer,5.0,1240.2310634315368,595 Main St,Credit Card,Shipped,1.0,Facebook,1.0893153222135332,6201.155317157683
ORD001610,2023-03-09 01:00:00,C43062,Laptop,5.0,458.1420885538331,352 Main St,Credit Card,Delivered,4.0,Google,4.128526897831425,2290.7104427691656
ORD001611,2023-03-09 02:00:00,C85713,Tablet,5.0,151.5996087957247,394 Main St,Gift Card,Cancelled,2.0,Instagram,3.543588468682444,757.9980439786234
ORD001612,2023-03-09 03:00:00,C97263,Desk,4.0,132.10705819745914,767 Main St,Online,Shipped,6.0,Email,,528.4282327898366
ORD001613,2023-03-09 04:00:00,C70461,Chair,,224.54831678302406,257 Main St,Online,Shipped,1.0,Instagram,3.4105379470099537,224.54831678302406
ORD001614,2023-03-09 05:00:00,C85418,Tablet,3.0,892.1144462409113,648 Main St,Cash,Delivered,7.0,Facebook,,2676.343338722734
ORD001615,2023-03-09 06:00:00,C76672,Phone,5.0,1396.7069607479639,730 Main St,Online,Pending,3.0,Email,4.537829902242052,6983.53480373982
ORD001616,2023-03-09 07:00:00,C44832,Monitor,5.0,770.2779706086775,166 Main St,Cash,Shipped,1.0,Email,4.069430644170982,3851.3898530433876
ORD001617,2023-03-09 08:00:00,C41966,Desk,2.0,1272.2709495614858,853 Main St,Gift Card,Returned,8.0,Instagram,3.301511277319962,2544.5418991229717
ORD001618,2023-03-09 09:00:00,C82545,Phone,5.0,696.5355987967214,398 Main St,Online,Delivered,,Facebook,,3482.677993983607
ORD001619,2023-03-09 10:00:00,C22987,Chair,4.0,1077.4461413633467,562 Main St,Gift Card,Returned,2.0,Email,4.947691826014401,4309.784565453387
ORD001620,2023-03-09 11:00:00,C47311,Printer,4.0,1111.215469065426,824 Main St,Online,Shipped,7.0,Google,,4444.861876261704
ORD001621,2023-03-09 12:00:00,C41575,Laptop,5.0,302.24737355984104,919 Main St,Online,Shipped,3.0,Google,,1511.2368677992051
ORD001622,2023-03-09 13:00:00,C73852,Chair,2.0,573.763285514927,200 Main St,Gift Card,Pending,9.0,Referral,3.925793042834799,1147.526571029854
ORD001623,2023-03-09 14:00:00,C11007,Tablet,2.0,974.0881269801347,155 Main St,Credit Card,Pending,8.0,Referral,4.914385335651932,1948.1762539602694
ORD001624,2023-03-09 15:00:00,C80981,Monitor,2.0,152.51008186733097,431 Main St,Credit Card,Shipped,5.0,Facebook,1.4668236848098704,305.02016373466193
ORD001625,2023-03-09 16:00:00,C86242,Tablet,1.0,574.233272256287,935 Main St,Credit Card,Cancelled,7.0,Email,2.7268290320329687,574.233272256287
ORD001626,2023-03-09 17:00:00,C57517,Desk,5.0,825.459226107729,850 Main St,Credit Card,Pending,3.0,Google,1.249070568742889,4127.296130538645
ORD001627,2023-03-09 18:00:00,C39257,Desk,2.0,1494.525514914726,492 Main St,Online,Shipped,,Google,4.106127771083159,2989.051029829452
ORD001628,2023-03-09 19:00:00,C97272,Monitor,4.0,738.073665802539,842 Main St,Debit Card,Delivered,1.0,Facebook,4.7948348628684485,2952.294663210156
ORD001629,2023-03-09 20:00:00,C52207,Phone,3.0,1233.2822978157692,973 Main St,Gift Card,Pending,,Email,2.9959766178079996,3699.8468934473076
ORD001630,2023-03-09 21:00:00,C23281,Phone,3.0,676.4975633465957,480 Main St,Debit Card,Shipped,8.0,Facebook,2.6380845890407567,2029.4926900397872
ORD001631,2023-03-09 22:00:00,C71246,Desk,2.0,1204.766547798578,191 Main St,Debit Card,Shipped,1.0,Instagram,4.630876093002084,2409.533095597156
